Anon Period;TGL Biz Desc;TGL Business Unit;TGL Business Segment;TGL Business Subsegment;Orders cons. (anon);Revenue cons. (anon)
42;SSI;SSI027;SSI02782;SSI0278214;5604;95119
37;SSI;SSI027;SSI02782;SSI0278216;597;0
38;SSI;SSI027;SSI02782;SSI0278216;1206;609
39;SSI;SSI027;SSI02782;SSI0278216;597;0
40;SSI;SSI027;SSI02782;SSI0278216;43568;3589
41;SSI;SSI027;SSI02782;SSI0278216;600;0
42;SSI;SSI027;SSI02782;SSI0278216;21953;-1205
37;SSI;SSI027;SSI02782;SSI0278291;908787;152022
38;SSI;SSI027;SSI02782;SSI0278291;922775;421416
39;SSI;SSI027;SSI02782;SSI0278291;451280;564908
40;SSI;SSI027;SSI02782;SSI0278291;771338;394991
41;SSI;SSI027;SSI02782;SSI0278291;187072;177260
42;SSI;SSI027;SSI02782;SSI0278291;722136;697949
37;SSI;SSI027;SSI02784;SSI02784;40674;13847
38;SSI;SSI027;SSI02784;SSI02784;38704;977
39;SSI;SSI027;SSI02784;SSI02784;94707;12432
40;SSI;SSI027;SSI02784;SSI02784;1189;8375
41;SSI;SSI027;SSI02784;SSI02784;-8189;17127
42;SSI;SSI027;SSI02784;SSI02784;-2777;26998
1;SSI;SSI027;SSI02784;SSI0278402;22482949;24055063
2;SSI;SSI027;SSI02784;SSI0278402;16856611;24347239
3;SSI;SSI027;SSI02784;SSI0278402;54209900;28043060
4;SSI;SSI027;SSI02784;SSI0278402;43654526;24785812
5;SSI;SSI027;SSI02784;SSI0278402;20031794;21569288
6;SSI;SSI027;SSI02784;SSI0278402;39998678;24143529
7;SSI;SSI027;SSI02784;SSI0278402;8839838;23114338
8;SSI;SSI027;SSI02784;SSI0278402;19854594;24784481
9;SSI;SSI027;SSI02784;SSI0278402;54312205;26391025
10;SSI;SSI027;SSI02784;SSI0278402;36231697;23760620
11;SSI;SSI027;SSI02784;SSI0278402;21301494;25045020
12;SSI;SSI027;SSI02784;SSI0278402;26955023;28687169
13;SSI;SSI027;SSI02784;SSI0278402;25483614;23269794
14;SSI;SSI027;SSI02784;SSI0278402;28895287;26048797
15;SSI;SSI027;SSI02784;SSI0278402;59395347;28861336
16;SSI;SSI027;SSI02784;SSI0278402;29690302;24184972
17;SSI;SSI027;SSI02784;SSI0278402;25471233;24218819
18;SSI;SSI027;SSI02784;SSI0278402;38760956;27277227
19;SSI;SSI027;SSI02784;SSI0278402;12953545;24681998
20;SSI;SSI027;SSI02784;SSI0278402;19680622;25983054
21;SSI;SSI027;SSI02784;SSI0278402;32177153;24919066
22;SSI;SSI027;SSI02784;SSI0278402;24107273;23076668
23;SSI;SSI027;SSI02784;SSI0278402;23894080;22964217
24;SSI;SSI027;SSI02784;SSI0278402;34331298;21036100
25;SSI;SSI027;SSI02784;SSI0278402;27367057;22488446
26;SSI;SSI027;SSI02784;SSI0278402;13989224;23364672
27;SSI;SSI027;SSI02784;SSI0278402;39458888;26926121
28;SSI;SSI027;SSI02784;SSI0278402;25464323;19517420
29;SSI;SSI027;SSI02784;SSI0278402;15012031;20448295
30;SSI;SSI027;SSI02784;SSI0278402;36526211;23238264
31;SSI;SSI027;SSI02784;SSI0278402;15238820;21204864
32;SSI;SSI027;SSI02784;SSI0278402;15175536;21373872
33;SSI;SSI027;SSI02784;SSI0278402;20222238;23295883
34;SSI;SSI027;SSI02784;SSI0278402;26333198;21844824
35;SSI;SSI027;SSI02784;SSI0278402;16166864;22601459
36;SSI;SSI027;SSI02784;SSI0278402;29922669;24684804
37;SSI;SSI027;SSI02784;SSI0278402;25192190;20555764
38;SSI;SSI027;SSI02784;SSI0278402;19791829;21527325
39;SSI;SSI027;SSI02784;SSI0278402;49599270;26909813
40;SSI;SSI027;SSI02784;SSI0278402;23222022;21532612
41;SSI;SSI027;SSI02784;SSI0278402;21641234;21613997
42;SSI;SSI027;SSI02784;SSI0278402;37175488;27091754
1;SSI;SSI027;SSI02784;SSI0278404;16290671;19201867
2;SSI;SSI027;SSI02784;SSI0278404;19769651;19747223
3;SSI;SSI027;SSI02784;SSI0278404;26170627;21737707
4;SSI;SSI027;SSI02784;SSI0278404;27317287;18308712
5;SSI;SSI027;SSI02784;SSI0278404;13608719;19532615
6;SSI;SSI027;SSI02784;SSI0278404;16263107;21664008
7;SSI;SSI027;SSI02784;SSI0278404;17130289;20911646
8;SSI;SSI027;SSI02784;SSI0278404;20571367;21520136
9;SSI;SSI027;SSI02784;SSI0278404;19857214;22013839
10;SSI;SSI027;SSI02784;SSI0278404;31261055;23192088
11;SSI;SSI027;SSI02784;SSI0278404;19365858;24666496
12;SSI;SSI027;SSI02784;SSI0278404;19130282;26475108
13;SSI;SSI027;SSI02784;SSI0278404;35326502;24337964
14;SSI;SSI027;SSI02784;SSI0278404;11389330;24611921
15;SSI;SSI027;SSI02784;SSI0278404;35025210;26580319
16;SSI;SSI027;SSI02784;SSI0278404;28991012;22487729
17;SSI;SSI027;SSI02784;SSI0278404;19162303;21416197
18;SSI;SSI027;SSI02784;SSI0278404;23251853;24008071
19;SSI;SSI027;SSI02784;SSI0278404;19450183;22584894
20;SSI;SSI027;SSI02784;SSI0278404;19328341;23010664
21;SSI;SSI027;SSI02784;SSI0278404;33096326;26715519
22;SSI;SSI027;SSI02784;SSI0278404;24389563;22200596
23;SSI;SSI027;SSI02784;SSI0278404;36084026;26044569
24;SSI;SSI027;SSI02784;SSI0278404;27635960;31124763
25;SSI;SSI027;SSI02784;SSI0278404;41871527;25278853
26;SSI;SSI027;SSI02784;SSI0278404;23158979;26163090
27;SSI;SSI027;SSI02784;SSI0278404;39923582;30226855
28;SSI;SSI027;SSI02784;SSI0278404;26764536;25000876
29;SSI;SSI027;SSI02784;SSI0278404;17628235;25441739
30;SSI;SSI027;SSI02784;SSI0278404;25341898;27654435
31;SSI;SSI027;SSI02784;SSI0278404;14234305;26271519
32;SSI;SSI027;SSI02784;SSI0278404;13009395;26762723
33;SSI;SSI027;SSI02784;SSI0278404;34854567;27626601
34;SSI;SSI027;SSI02784;SSI0278404;20562757;24344593
35;SSI;SSI027;SSI02784;SSI0278404;24266928;26286545
36;SSI;SSI027;SSI02784;SSI0278404;20495111;27189242
37;SSI;SSI027;SSI02784;SSI0278404;41834061;26056950
38;SSI;SSI027;SSI02784;SSI0278404;19459592;26484793
39;SSI;SSI027;SSI02784;SSI0278404;39767411;30716585
40;SSI;SSI027;SSI02784;SSI0278404;23139943;25491791
41;SSI;SSI027;SSI02784;SSI0278404;17838001;24840017
42;SSI;SSI027;SSI02784;SSI0278404;21158734;28624858
1;SSI;SSI027;SSI02784;SSI0278406;11612337;6379501
2;SSI;SSI027;SSI02784;SSI0278406;-332395;7957271
3;SSI;SSI027;SSI02784;SSI0278406;6012185;8160716
4;SSI;SSI027;SSI02784;SSI0278406;12244761;6973786
5;SSI;SSI027;SSI02784;SSI0278406;7344754;7201371
6;SSI;SSI027;SSI02784;SSI0278406;10404285;8075795
7;SSI;SSI027;SSI02784;SSI0278406;8610308;6813259
8;SSI;SSI027;SSI02784;SSI0278406;3775056;7730176
9;SSI;SSI027;SSI02784;SSI0278406;7113547;8055505
10;SSI;SSI027;SSI02784;SSI0278406;2585161;7212114
11;SSI;SSI027;SSI02784;SSI0278406;5156510;6894737
12;SSI;SSI027;SSI02784;SSI0278406;8714212;7769126
13;SSI;SSI027;SSI02784;SSI0278406;4524943;6670122
14;SSI;SSI027;SSI02784;SSI0278406;4625348;7874284
15;SSI;SSI027;SSI02784;SSI0278406;10601555;8252358
16;SSI;SSI027;SSI02784;SSI0278406;7773369;6570877
17;SSI;SSI027;SSI02784;SSI0278406;5365472;7109236
18;SSI;SSI027;SSI02784;SSI0278406;5932132;7208152
19;SSI;SSI027;SSI02784;SSI0278406;3798674;6669088
20;SSI;SSI027;SSI02784;SSI0278406;3929557;6624146
21;SSI;SSI027;SSI02784;SSI0278406;14390490;8149830
22;SSI;SSI027;SSI02784;SSI0278406;8952567;7236110
23;SSI;SSI027;SSI02784;SSI0278406;11424372;8149799
24;SSI;SSI027;SSI02784;SSI0278406;15632808;12016909
25;SSI;SSI027;SSI02784;SSI0278406;4716320;7343821
26;SSI;SSI027;SSI02784;SSI0278406;7412075;7975076
27;SSI;SSI027;SSI02784;SSI0278406;15975118;9268696
28;SSI;SSI027;SSI02784;SSI0278406;9174689;7711295
29;SSI;SSI027;SSI02784;SSI0278406;8815621;9146680
30;SSI;SSI027;SSI02784;SSI0278406;17801340;10613109
31;SSI;SSI027;SSI02784;SSI0278406;5762511;9409019
32;SSI;SSI027;SSI02784;SSI0278406;11785682;9452260
33;SSI;SSI027;SSI02784;SSI0278406;15605134;10339075
34;SSI;SSI027;SSI02784;SSI0278406;12250340;9430497
35;SSI;SSI027;SSI02784;SSI0278406;10359382;9450313
36;SSI;SSI027;SSI02784;SSI0278406;17895953;11301823
37;SSI;SSI027;SSI02784;SSI0278406;11445856;9793644
38;SSI;SSI027;SSI02784;SSI0278406;9114019;10354007
39;SSI;SSI027;SSI02784;SSI0278406;19196739;12436950
40;SSI;SSI027;SSI02784;SSI0278406;9857579;10632521
41;SSI;SSI027;SSI02784;SSI0278406;10825916;9841536
42;SSI;SSI027;SSI02784;SSI0278406;17826462;13110775
1;SSI;SSI027;SSI02784;SSI0278408;57122992;45871636
2;SSI;SSI027;SSI02784;SSI0278408;73496631;60894387
3;SSI;SSI027;SSI02784;SSI0278408;73547222;74737383
4;SSI;SSI027;SSI02784;SSI0278408;60710398;50879517
5;SSI;SSI027;SSI02784;SSI0278408;85816938;57531989
6;SSI;SSI027;SSI02784;SSI0278408;100022086;80326771
7;SSI;SSI027;SSI02784;SSI0278408;83225464;57954740
8;SSI;SSI027;SSI02784;SSI0278408;91471051;62424740
9;SSI;SSI027;SSI02784;SSI0278408;87977240;76899901
10;SSI;SSI027;SSI02784;SSI0278408;69686385;64510590
11;SSI;SSI027;SSI02784;SSI0278408;73355707;71249113
12;SSI;SSI027;SSI02784;SSI0278408;78585802;99140699
13;SSI;SSI027;SSI02784;SSI0278408;63751960;54162000
14;SSI;SSI027;SSI02784;SSI0278408;74557551;66794859
15;SSI;SSI027;SSI02784;SSI0278408;77480459;76432894
16;SSI;SSI027;SSI02784;SSI0278408;60086678;60704626
17;SSI;SSI027;SSI02784;SSI0278408;65987933;66790584
18;SSI;SSI027;SSI02784;SSI0278408;77439135;83329803
19;SSI;SSI027;SSI02784;SSI0278408;61192280;60657510
20;SSI;SSI027;SSI02784;SSI0278408;62323669;70455677
21;SSI;SSI027;SSI02784;SSI0278408;71792809;78447425
22;SSI;SSI027;SSI02784;SSI0278408;61105046;63491705
23;SSI;SSI027;SSI02784;SSI0278408;74370213;72301930
24;SSI;SSI027;SSI02784;SSI0278408;110576055;98394177
25;SSI;SSI027;SSI02784;SSI0278408;65641913;59563013
26;SSI;SSI027;SSI02784;SSI0278408;85371438;69830749
27;SSI;SSI027;SSI02784;SSI0278408;64805671;79201251
28;SSI;SSI027;SSI02784;SSI0278408;79333404;62174523
29;SSI;SSI027;SSI02784;SSI0278408;70534887;69558118
30;SSI;SSI027;SSI02784;SSI0278408;66892134;76247904
31;SSI;SSI027;SSI02784;SSI0278408;56584450;65166279
32;SSI;SSI027;SSI02784;SSI0278408;69629733;70609556
33;SSI;SSI027;SSI02784;SSI0278408;74779897;79321036
34;SSI;SSI027;SSI02784;SSI0278408;66728249;65594807
35;SSI;SSI027;SSI02784;SSI0278408;69855767;67553177
36;SSI;SSI027;SSI02784;SSI0278408;77237090;95583217
37;SSI;SSI027;SSI02784;SSI0278408;78138125;59169194
38;SSI;SSI027;SSI02784;SSI0278408;54591020;69589488
39;SSI;SSI027;SSI02784;SSI0278408;96255558;74632094
40;SSI;SSI027;SSI02784;SSI0278408;50597015;64784256
41;SSI;SSI027;SSI02784;SSI0278408;64485338;64653188
42;SSI;SSI027;SSI02784;SSI0278408;62293083;73493184
1;SSI;SSI027;SSI02784;SSI0278410;9793925;7685001
2;SSI;SSI027;SSI02784;SSI0278410;11798699;14453785
3;SSI;SSI027;SSI02784;SSI0278410;12536679;14831932
4;SSI;SSI027;SSI02784;SSI0278410;10040296;5704813
5;SSI;SSI027;SSI02784;SSI0278410;11198892;16124837
6;SSI;SSI027;SSI02784;SSI0278410;14143870;13757157
7;SSI;SSI027;SSI02784;SSI0278410;10795813;9999830
8;SSI;SSI027;SSI02784;SSI0278410;10440366;11116449
9;SSI;SSI027;SSI02784;SSI0278410;13129774;12293377
10;SSI;SSI027;SSI02784;SSI0278410;9533823;10646681
11;SSI;SSI027;SSI02784;SSI0278410;13565217;13468559
12;SSI;SSI027;SSI02784;SSI0278410;17881945;18368714
13;SSI;SSI027;SSI02784;SSI0278410;10750511;7332624
14;SSI;SSI027;SSI02784;SSI0278410;13922162;16640671
15;SSI;SSI027;SSI02784;SSI0278410;13833790;9543698
16;SSI;SSI027;SSI02784;SSI0278410;13808904;17299668
17;SSI;SSI027;SSI02784;SSI0278410;13542671;15031508
18;SSI;SSI027;SSI02784;SSI0278410;15672172;16516931
19;SSI;SSI027;SSI02784;SSI0278410;11788197;10568162
20;SSI;SSI027;SSI02784;SSI0278410;13690799;11052277
21;SSI;SSI027;SSI02784;SSI0278410;15067842;16186732
22;SSI;SSI027;SSI02784;SSI0278410;11467776;12165861
23;SSI;SSI027;SSI02784;SSI0278410;13855762;14511686
24;SSI;SSI027;SSI02784;SSI0278410;15802696;16544437
25;SSI;SSI027;SSI02784;SSI0278410;11793675;10945285
26;SSI;SSI027;SSI02784;SSI0278410;13604856;15416593
27;SSI;SSI027;SSI02784;SSI0278410;12628865;12513833
28;SSI;SSI027;SSI02784;SSI0278410;14037624;15483676
29;SSI;SSI027;SSI02784;SSI0278410;14802507;14648911
30;SSI;SSI027;SSI02784;SSI0278410;16083892;13979440
31;SSI;SSI027;SSI02784;SSI0278410;13261076;12732449
32;SSI;SSI027;SSI02784;SSI0278410;14108941;13677075
33;SSI;SSI027;SSI02784;SSI0278410;13974290;13506255
34;SSI;SSI027;SSI02784;SSI0278410;12537176;13252544
35;SSI;SSI027;SSI02784;SSI0278410;14698837;14233746
36;SSI;SSI027;SSI02784;SSI0278410;16256455;15973948
37;SSI;SSI027;SSI02784;SSI0278410;11293277;10656837
38;SSI;SSI027;SSI02784;SSI0278410;13588447;13662660
39;SSI;SSI027;SSI02784;SSI0278410;15260414;14902127
40;SSI;SSI027;SSI02784;SSI0278410;14609228;16466821
41;SSI;SSI027;SSI02784;SSI0278410;14667531;14397086
42;SSI;SSI027;SSI02784;SSI0278410;9352116;8948354
1;SSI;SSI027;SSI02784;SSI0278412;195105;188019
2;SSI;SSI027;SSI02784;SSI0278412;380453;372511
3;SSI;SSI027;SSI02784;SSI0278412;593893;602258
4;SSI;SSI027;SSI02784;SSI0278412;281175;263624
5;SSI;SSI027;SSI02784;SSI0278412;305941;317854
6;SSI;SSI027;SSI02784;SSI0278412;430566;420628
7;SSI;SSI027;SSI02784;SSI0278412;186779;190059
8;SSI;SSI027;SSI02784;SSI0278412;463121;448091
9;SSI;SSI027;SSI02784;SSI0278412;423384;419758
10;SSI;SSI027;SSI02784;SSI0278412;363151;356780
11;SSI;SSI027;SSI02784;SSI0278412;357485;358216
12;SSI;SSI027;SSI02784;SSI0278412;687570;692394
13;SSI;SSI027;SSI02784;SSI0278412;266689;282205
14;SSI;SSI027;SSI02784;SSI0278412;703504;704375
15;SSI;SSI027;SSI02784;SSI0278412;943894;924164
16;SSI;SSI027;SSI02784;SSI0278412;608884;605324
17;SSI;SSI027;SSI02784;SSI0278412;723942;707150
18;SSI;SSI027;SSI02784;SSI0278412;858681;870643
19;SSI;SSI027;SSI02784;SSI0278412;506104;521727
20;SSI;SSI027;SSI02784;SSI0278412;490898;499695
21;SSI;SSI027;SSI02784;SSI0278412;647904;647489
22;SSI;SSI027;SSI02784;SSI0278412;545369;541008
23;SSI;SSI027;SSI02784;SSI0278412;872981;874366
24;SSI;SSI027;SSI02784;SSI0278412;1297438;1296273
25;SSI;SSI027;SSI02784;SSI0278412;561321;565657
26;SSI;SSI027;SSI02784;SSI0278412;632484;633934
27;SSI;SSI027;SSI02784;SSI0278412;876176;864748
28;SSI;SSI027;SSI02784;SSI0278412;729204;742007
29;SSI;SSI027;SSI02784;SSI0278412;784026;776821
30;SSI;SSI027;SSI02784;SSI0278412;941149;939857
31;SSI;SSI027;SSI02784;SSI0278412;786575;788076
32;SSI;SSI027;SSI02784;SSI0278412;693664;691941
33;SSI;SSI027;SSI02784;SSI0278412;1004069;1005902
34;SSI;SSI027;SSI02784;SSI0278412;809367;681548
35;SSI;SSI027;SSI02784;SSI0278412;844646;844657
36;SSI;SSI027;SSI02784;SSI0278412;1219086;1297232
37;SSI;SSI027;SSI02784;SSI0278412;846502;854930
38;SSI;SSI027;SSI02784;SSI0278412;939919;912150
39;SSI;SSI027;SSI02784;SSI0278412;1092559;1078257
40;SSI;SSI027;SSI02784;SSI0278412;918120;909647
41;SSI;SSI027;SSI02784;SSI0278412;984239;907136
42;SSI;SSI027;SSI02784;SSI0278412;1099100;1143369
1;SSI;SSI027;SSI02784;SSI0278414;905518;835832
2;SSI;SSI027;SSI02784;SSI0278414;3373006;3041500
3;SSI;SSI027;SSI02784;SSI0278414;2205955;1724800
4;SSI;SSI027;SSI02784;SSI0278414;1842142;2017503
5;SSI;SSI027;SSI02784;SSI0278414;1743885;2328305
6;SSI;SSI027;SSI02784;SSI0278414;2037528;2338857
7;SSI;SSI027;SSI02784;SSI0278414;1486058;1486019
8;SSI;SSI027;SSI02784;SSI0278414;2623429;2508379
9;SSI;SSI027;SSI02784;SSI0278414;2308953;2259740
10;SSI;SSI027;SSI02784;SSI0278414;339756;520302
11;SSI;SSI027;SSI02784;SSI0278414;910516;751825
12;SSI;SSI027;SSI02784;SSI0278414;2441236;1500971
13;SSI;SSI027;SSI02784;SSI0278414;688695;650694
14;SSI;SSI027;SSI02784;SSI0278414;1152563;737455
15;SSI;SSI027;SSI02784;SSI0278414;778061;792474
16;SSI;SSI027;SSI02784;SSI0278414;574338;920712
17;SSI;SSI027;SSI02784;SSI0278414;631084;750095
18;SSI;SSI027;SSI02784;SSI0278414;851310;817876
19;SSI;SSI027;SSI02784;SSI0278414;590630;719313
20;SSI;SSI027;SSI02784;SSI0278414;418892;741712
21;SSI;SSI027;SSI02784;SSI0278414;543814;581068
22;SSI;SSI027;SSI02784;SSI0278414;489961;656483
23;SSI;SSI027;SSI02784;SSI0278414;643589;960959
24;SSI;SSI027;SSI02784;SSI0278414;552125;914077
25;SSI;SSI027;SSI02784;SSI0278414;594265;627212
26;SSI;SSI027;SSI02784;SSI0278414;341902;353412
27;SSI;SSI027;SSI02784;SSI0278414;852834;581230
28;SSI;SSI027;SSI02784;SSI0278414;651865;842460
29;SSI;SSI027;SSI02784;SSI0278414;410075;624442
30;SSI;SSI027;SSI02784;SSI0278414;607374;469804
31;SSI;SSI027;SSI02784;SSI0278414;520599;438747
32;SSI;SSI027;SSI02784;SSI0278414;514687;636225
33;SSI;SSI027;SSI02784;SSI0278414;526869;521384
34;SSI;SSI027;SSI02784;SSI0278414;479735;441437
35;SSI;SSI027;SSI02784;SSI0278414;358632;627025
36;SSI;SSI027;SSI02784;SSI0278414;411222;456175
37;SSI;SSI027;SSI02784;SSI0278414;367675;322494
38;SSI;SSI027;SSI02784;SSI0278414;389295;477851
39;SSI;SSI027;SSI02784;SSI0278414;340480;538080
40;SSI;SSI027;SSI02784;SSI0278414;404161;353344
41;SSI;SSI027;SSI02784;SSI0278414;424861;110616
42;SSI;SSI027;SSI02784;SSI0278414;238675;297659
25;SSI;SSI027;SSI02784;SSI0278416;1133043;496307
26;SSI;SSI027;SSI02784;SSI0278416;1859120;1166991
27;SSI;SSI027;SSI02784;SSI0278416;1297227;1072197
28;SSI;SSI027;SSI02784;SSI0278416;1536340;567577
29;SSI;SSI027;SSI02784;SSI0278416;1698840;925293
30;SSI;SSI027;SSI02784;SSI0278416;569806;1182946
31;SSI;SSI027;SSI02784;SSI0278416;1028209;647138
32;SSI;SSI027;SSI02784;SSI0278416;14584506;1012889
33;SSI;SSI027;SSI02784;SSI0278416;10650265;1454008
34;SSI;SSI027;SSI02784;SSI0278416;4198145;1270627
35;SSI;SSI027;SSI02784;SSI0278416;2644574;1293490
36;SSI;SSI027;SSI02784;SSI0278416;4486255;4696046
37;SSI;SSI027;SSI02784;SSI0278416;589544;986053
38;SSI;SSI027;SSI02784;SSI0278416;3250136;1506239
39;SSI;SSI027;SSI02784;SSI0278416;3344751;1861670
40;SSI;SSI027;SSI02784;SSI0278416;4423874;1443029
41;SSI;SSI027;SSI02784;SSI0278416;4896336;1538703
42;SSI;SSI027;SSI02784;SSI0278416;4096771;1889599
26;SSI;SSI027;SSI02784;SSI0278418;41271;0
27;SSI;SSI027;SSI02784;SSI0278418;16786;3638
28;SSI;SSI027;SSI02784;SSI0278418;0;3449
29;SSI;SSI027;SSI02784;SSI0278418;36089;6482
30;SSI;SSI027;SSI02784;SSI0278418;62481;4975
31;SSI;SSI027;SSI02784;SSI0278418;0;4982
32;SSI;SSI027;SSI02784;SSI0278418;0;5963
33;SSI;SSI027;SSI02784;SSI0278418;24376;26364
34;SSI;SSI027;SSI02784;SSI0278418;13863;7654
35;SSI;SSI027;SSI02784;SSI0278418;88097;10714
36;SSI;SSI027;SSI02784;SSI0278418;66133;54471
37;SSI;SSI027;SSI02784;SSI0278418;29635;20345
38;SSI;SSI027;SSI02784;SSI0278418;56518;15010
39;SSI;SSI027;SSI02784;SSI0278418;265649;74856
40;SSI;SSI027;SSI02784;SSI0278418;52299;162309
41;SSI;SSI027;SSI02784;SSI0278418;155636;29356
42;SSI;SSI027;SSI02784;SSI0278418;-100754;39269
1;SSI;SSI027;SSI02784;SSI0278420;176992862;74160155
2;SSI;SSI027;SSI02784;SSI0278420;71487499;80553350
3;SSI;SSI027;SSI02784;SSI0278420;71131384;80387144
4;SSI;SSI027;SSI02784;SSI0278420;216045863;68563703
5;SSI;SSI027;SSI02784;SSI0278420;57456847;73235098
6;SSI;SSI027;SSI02784;SSI0278420;75329405;78212087
7;SSI;SSI027;SSI02784;SSI0278420;42961865;75014747
8;SSI;SSI027;SSI02784;SSI0278420;53893883;78692064
9;SSI;SSI027;SSI02784;SSI0278420;43318047;79649291
10;SSI;SSI027;SSI02784;SSI0278420;35965732;75388546
11;SSI;SSI027;SSI02784;SSI0278420;43293266;77636921
12;SSI;SSI027;SSI02784;SSI0278420;40548871;79877640
13;SSI;SSI027;SSI02784;SSI0278420;190715733;75287332
14;SSI;SSI027;SSI02784;SSI0278420;62176897;78870733
15;SSI;SSI027;SSI02784;SSI0278420;165591788;73180796
16;SSI;SSI027;SSI02784;SSI0278420;135575771;71218976
17;SSI;SSI027;SSI02784;SSI0278420;52318904;72105367
18;SSI;SSI027;SSI02784;SSI0278420;74787820;79485899
19;SSI;SSI027;SSI02784;SSI0278420;45755262;74702186
20;SSI;SSI027;SSI02784;SSI0278420;50861797;74669835
21;SSI;SSI027;SSI02784;SSI0278420;60223712;77597130
22;SSI;SSI027;SSI02784;SSI0278420;41251046;73111803
23;SSI;SSI027;SSI02784;SSI0278420;43791206;71041225
24;SSI;SSI027;SSI02784;SSI0278420;50873801;77199597
25;SSI;SSI027;SSI02784;SSI0278420;203821022;74100999
26;SSI;SSI027;SSI02784;SSI0278420;25526706;75922389
27;SSI;SSI027;SSI02784;SSI0278420;175533370;77476304
28;SSI;SSI027;SSI02784;SSI0278420;125967427;67900592
29;SSI;SSI027;SSI02784;SSI0278420;64069884;73158623
30;SSI;SSI027;SSI02784;SSI0278420;68337529;79949671
31;SSI;SSI027;SSI02784;SSI0278420;38381484;75969334
32;SSI;SSI027;SSI02784;SSI0278420;41798928;77096504
33;SSI;SSI027;SSI02784;SSI0278420;57646987;77843887
34;SSI;SSI027;SSI02784;SSI0278420;42642026;77286116
35;SSI;SSI027;SSI02784;SSI0278420;32999922;77488990
36;SSI;SSI027;SSI02784;SSI0278420;51920082;81424863
37;SSI;SSI027;SSI02784;SSI0278420;195383117;73811314
38;SSI;SSI027;SSI02784;SSI0278420;46482121;77451677
39;SSI;SSI027;SSI02784;SSI0278420;177658241;86790708
40;SSI;SSI027;SSI02784;SSI0278420;114645579;67785139
41;SSI;SSI027;SSI02784;SSI0278420;59669966;72544996
42;SSI;SSI027;SSI02784;SSI0278420;55406489;83820741
1;SSI;SSI027;SSI02784;SSI0278422;57072341;15968758
2;SSI;SSI027;SSI02784;SSI0278422;11485830;16801543
3;SSI;SSI027;SSI02784;SSI0278422;9230022;18294304
4;SSI;SSI027;SSI02784;SSI0278422;71333130;15597680
5;SSI;SSI027;SSI02784;SSI0278422;22296667;17265108
6;SSI;SSI027;SSI02784;SSI0278422;29623963;21764852
7;SSI;SSI027;SSI02784;SSI0278422;18719874;19190269
8;SSI;SSI027;SSI02784;SSI0278422;17070516;19337005
9;SSI;SSI027;SSI02784;SSI0278422;32527005;24201729
10;SSI;SSI027;SSI02784;SSI0278422;32600392;20640020
11;SSI;SSI027;SSI02784;SSI0278422;21138888;22071469
12;SSI;SSI027;SSI02784;SSI0278422;31518516;26410578
13;SSI;SSI027;SSI02784;SSI0278422;60257465;24002463
14;SSI;SSI027;SSI02784;SSI0278422;10744426;25680807
15;SSI;SSI027;SSI02784;SSI0278422;73468578;27820389
16;SSI;SSI027;SSI02784;SSI0278422;68802389;22491387
17;SSI;SSI027;SSI02784;SSI0278422;23702140;25709017
18;SSI;SSI027;SSI02784;SSI0278422;24941866;29982513
19;SSI;SSI027;SSI02784;SSI0278422;22041842;25799044
20;SSI;SSI027;SSI02784;SSI0278422;16006074;27278008
21;SSI;SSI027;SSI02784;SSI0278422;19659219;30649823
22;SSI;SSI027;SSI02784;SSI0278422;20971535;27603103
23;SSI;SSI027;SSI02784;SSI0278422;18871201;27814126
24;SSI;SSI027;SSI02784;SSI0278422;2692950;32116431
25;SSI;SSI027;SSI02784;SSI0278422;73018575;28136574
26;SSI;SSI027;SSI02784;SSI0278422;20703707;28747105
27;SSI;SSI027;SSI02784;SSI0278422;92233665;31812019
28;SSI;SSI027;SSI02784;SSI0278422;67103373;26670480
29;SSI;SSI027;SSI02784;SSI0278422;27097784;29138933
30;SSI;SSI027;SSI02784;SSI0278422;30462412;33690178
31;SSI;SSI027;SSI02784;SSI0278422;22918437;30043450
32;SSI;SSI027;SSI02784;SSI0278422;22833217;30517461
33;SSI;SSI027;SSI02784;SSI0278422;27811784;35797573
34;SSI;SSI027;SSI02784;SSI0278422;30621932;29111523
35;SSI;SSI027;SSI02784;SSI0278422;21882400;31516864
36;SSI;SSI027;SSI02784;SSI0278422;32157474;34883610
37;SSI;SSI027;SSI02784;SSI0278422;77444775;31339553
38;SSI;SSI027;SSI02784;SSI0278422;14496565;32129357
39;SSI;SSI027;SSI02784;SSI0278422;93053937;35420013
40;SSI;SSI027;SSI02784;SSI0278422;36598027;27928213
41;SSI;SSI027;SSI02784;SSI0278422;41983704;30204986
42;SSI;SSI027;SSI02784;SSI0278422;23624957;35135457
1;SSI;SSI027;SSI02784;SSI0278424;6449177;1397055
2;SSI;SSI027;SSI02784;SSI0278424;-107915;1680563
3;SSI;SSI027;SSI02784;SSI0278424;240099;1892665
4;SSI;SSI027;SSI02784;SSI0278424;7482388;1986018
5;SSI;SSI027;SSI02784;SSI0278424;2587980;2208071
6;SSI;SSI027;SSI02784;SSI0278424;1415110;3213918
7;SSI;SSI027;SSI02784;SSI0278424;3188266;2952194
8;SSI;SSI027;SSI02784;SSI0278424;6131454;3324703
9;SSI;SSI027;SSI02784;SSI0278424;2208927;3196222
10;SSI;SSI027;SSI02784;SSI0278424;4951111;3389040
